"geoid","geolevel","year","food_score","food_rnk","food_state_rnk"
"14000US06069000400","tract","2023","87.76","22.942","21.0368"
"14000US06069000501","tract","2023","106.62","54.1576","54.6643"
"14000US06069000502","tract","2023","106.56","54.0269","54.547"
"14000US06069000601","tract","2023","105.8","52.2628","52.8042"
"14000US06069000602","tract","2023","113.36","70.2506","71.1261"
"14000US06069000701","tract","2023","99.59","40.1765","40.0849"
"14000US06069000702","tract","2023","98.18","37.7275","37.4204"
"14000US06069000801","tract","2023","118.66","84.0376","85.9569"
"14000US06069000802","tract","2023","115.67","76.4085","77.3098"
"14000US06071000103","tract","2023","106.22","53.1772","53.6532"
"14000US06071000104","tract","2023","109.75","61.2921","62.1327"
"14000US06071000105","tract","2023","110.39","62.8365","63.8476"
"14000US06071000107","tract","2023","113.92","71.6863","72.6399"
"14000US06071000108","tract","2023","115.14","74.9374","75.8854"
"14000US06071000109","tract","2023","114.05","72.0379","72.9695"
"14000US06071000111","tract","2023","121.01","89.607","91.1462"
"14000US06071000115","tract","2023","117.29","80.5484","82.1137"
"14000US06071000117","tract","2023","120.94","89.4337","90.9675"
"14000US06071000118","tract","2023","118.59","83.8801","85.7446"
"14000US06071000119","tract","2023","99.43","39.8701","39.7386"
"14000US06071000120","tract","2023","97.88","37.1769","36.9009"
"14000US06071000121","tract","2023","122.16","92.222","93.6655"
"14000US06071000122","tract","2023","106.62","54.1576","54.6643"
"14000US06071000201","tract","2023","92.28","28.7678","27.5835"
"14000US06071000203","tract","2023","101.76","44.0209","44.1682"
"14000US06071000205","tract","2023","96.38","34.7682","34.4431"
"14000US06071000207","tract","2023","95.88","34.0089","33.6052"
"14000US06071000208","tract","2023","101.7","43.9062","44.0342"
"14000US06071000304","tract","2023","104.32","49.1533","49.4023"
"14000US06071000305","tract","2023","77.26","13.3889","10.1218"
"14000US06071000306","tract","2023","88.49","23.7782","22.2042"
"14000US06071000307","tract","2023","97.86","37.144","36.8562"
"14000US06071000308","tract","2023","103.31","46.979","47.3355"
"14000US06071000401","tract","2023","112.85","68.9578","69.7911"
"14000US06071000403","tract","2023","102.51","45.4359","45.5983"
"14000US06071000404","tract","2023","103.56","47.5089","47.8438"
"14000US06071000501","tract","2023","105.17","51.0017","51.4635"
"14000US06071000503","tract","2023","105.8","52.2628","52.8042"
"14000US06071000504","tract","2023","113.39","70.341","71.1987"
"14000US06071000603","tract","2023","109.54","60.8282","61.6132"
"14000US06071000604","tract","2023","103.83","48.0827","48.3912"
"14000US06071000605","tract","2023","96.08","34.2945","33.8677"
"14000US06071000606","tract","2023","109.85","61.5155","62.3673"
"14000US06071000804","tract","2023","117.8","81.8486","83.4599"
"14000US06071000808","tract","2023","94.31","31.6124","30.9239"
"14000US06071000812","tract","2023","117.56","81.2431","82.8623"
"14000US06071000813","tract","2023","115.4","75.6504","76.6339"
"14000US06071000814","tract","2023","121.57","90.9402","92.3528"
"14000US06071000815","tract","2023","107.38","55.8106","56.301"
"14000US06071000816","tract","2023","117.75","81.6984","83.3147"
"14000US06071000817","tract","2023","114.78","73.9437","74.9413"
"14000US06071000818","tract","2023","108.15","57.5686","58.1388"
"14000US06071000819","tract","2023","112.06","66.9153","67.674"
"14000US06071000820","tract","2023","116.43","78.3411","79.6391"
"14000US06071000821","tract","2023","98.06","37.498","37.197"
"14000US06071000823","tract","2023","103.28","46.9119","47.2517"
"14000US06071000824","tract","2023","90.09","25.8012","24.3939"
"14000US06071000825","tract","2023","95.61","33.5901","33.203"
"14000US06071000826","tract","2023","103.11","46.5786","46.8607"
"14000US06071000901","tract","2023","107.04","55.0695","55.491"
"14000US06071000903","tract","2023","103.83","48.0827","48.3912"
"14000US06071000904","tract","2023","109.17","59.9333","60.8871"
"14000US06071001001","tract","2023","90.39","26.1992","24.7738"
"14000US06071001002","tract","2023","95.5","33.396","33.0019"
"14000US06071001101","tract","2023","113.8","71.3824","72.3439"
"14000US06071001103","tract","2023","121.34","90.3456","91.7775"
"14000US06071001104","tract","2023","88.03","23.2362","21.4278"
"14000US06071001200","tract","2023","106.23","53.2004","53.6867"
"14000US06071001305","tract","2023","79.93","15.3862","12.3059"
"14000US06071001307","tract","2023","109.77","61.341","62.1886"
"14000US06071001308","tract","2023","99.5","39.9934","39.8447"
"14000US06071001309","tract","2023","93.33","30.1669","29.3543"
"14000US06071001310","tract","2023","101.09","42.7537","42.7494"
"14000US06071001311","tract","2023","113.39","70.341","71.1987"
"14000US06071001312","tract","2023","113.87","71.5606","72.545"
"14000US06071001400","tract","2023","85.33","20.3746","18.2103"
"14000US06071001501","tract","2023","75.15","11.9154","8.5354"
"14000US06071001503","tract","2023","77.13","13.3035","9.9598"
"14000US06071001504","tract","2023","88.7","24.031","22.4779"
"14000US06071001600","tract","2023","100.68","42.0566","42.1126"
"14000US06071001702","tract","2023","109.19","59.9858","60.9317"
"14000US06071001703","tract","2023","112.48","68.0092","68.8694"
"14000US06071001704","tract","2023","95.88","34.0089","33.6052"
"14000US06071001706","tract","2023","104.9","50.3986","50.877"
"14000US06071001707","tract","2023","101.08","42.7403","42.7047"
"14000US06071001803","tract","2023","110.57","63.2552","64.2107"
"14000US06071001804","tract","2023","106.2","53.1186","53.5862"
"14000US06071001806","tract","2023","100.18","41.1361","41.2077"
"14000US06071001808","tract","2023","100.22","41.2191","41.3026"
"14000US06071001809","tract","2023","86.86","22.0093","19.9419"
"14000US06071001810","tract","2023","89.73","25.3189","23.9079"
"14000US06071001812","tract","2023","85.89","20.9667","18.8247"
"14000US06071001813","tract","2023","79.27","14.8857","11.6858"
"14000US06071001901","tract","2023","112.55","68.1716","69.037"
"14000US06071001906","tract","2023","116.74","79.192","80.41"
"14000US06071001907","tract","2023","114.41","72.9414","73.8018"
"14000US06071001908","tract","2023","117.14","80.1907","81.5942"
"14000US06071001909","tract","2023","104.7","49.9628","50.3184"
"14000US06071001910","tract","2023","96.62","35.1467","34.9235"
"14000US06071001911","tract","2023","112.43","67.8834","68.7242"
"14000US06071002011","tract","2023","118.91","84.6626","86.5657"
"14000US06071002013","tract","2023","115.62","76.2633","77.1366"
"14000US06071002014","tract","2023","109.94","61.7512","62.6634"
"14000US06071002015","tract","2023","110.95","64.1819","64.976"
"14000US06071002016","tract","2023","111.55","65.6285","66.3948"
"14000US06071002017","tract","2023","120.38","88.1969","89.7609"
"14000US06071002018","tract","2023","108.45","58.2584","59.0102"
"14000US06071002019","tract","2023","92.19","28.6482","27.4271"
"14000US06071002021","tract","2023","116.74","79.192","80.41"
"14000US06071002023","tract","2023","100.34","41.4316","41.4255"
"14000US06071002025","tract","2023","91.12","27.1783","25.8295"
"14000US06071002027","tract","2023","111.28","64.962","65.6351"
"14000US06071002028","tract","2023","107.89","56.9777","57.5411"
"14000US06071002029","tract","2023","117.24","80.4227","81.907"
"14000US06071002031","tract","2023","116.17","77.7026","78.9744"
"14000US06071002035","tract","2023","107.33","55.6897","56.1837"
"14000US06071002037","tract","2023","108.86","59.2155","60.0659"
"14000US06071002038","tract","2023","108.33","57.9971","58.6303"
"14000US06071002039","tract","2023","116.56","78.6878","79.9184"
"14000US06071002040","tract","2023","115.89","77.0068","78.0136"
"14000US06071002041","tract","2023","116.05","77.4206","78.6728"
"14000US06071002042","tract","2023","121.29","90.2296","91.6825"
"14000US06071002043","tract","2023","120.78","89.1065","90.6267"
"14000US06071002044","tract","2023","114.16","72.3212","73.2432"
"14000US06071002045","tract","2023","113.07","69.4669","70.2603"
"14000US06071002046","tract","2023","121.89","91.6544","93.0957"
"14000US06071002047","tract","2023","104.57","49.6893","50.0279"
"14000US06071002048","tract","2023","110.1","62.1467","63.0879"
"14000US06071002049","tract","2023","95.22","32.9785","32.5103"
"14000US06071002050","tract","2023","109.49","60.7098","61.5239"
"14000US06071002051","tract","2023","112.45","67.9274","68.7856"
"14000US06071002101","tract","2023","82.35","17.5239","14.7358"
"14000US06071002103","tract","2023","91.87","28.2038","26.8629"
"14000US06071002105","tract","2023","104.68","49.9347","50.2737"
"14000US06071002107","tract","2023","107.7","56.5589","57.1054"
"14000US06071002109","tract","2023","84.41","19.4821","17.2215"
"14000US06071002111","tract","2023","107.84","56.8849","57.4405"
"14000US06071002112","tract","2023","112.77","68.7637","69.6123"
"14000US06071002204","tract","2023","93.09","29.8727","29.0135"
"14000US06071002206","tract","2023","101.29","43.1419","43.2354"
"14000US06071002207","tract","2023",NA,NA,NA
"14000US06071002306","tract","2023","101.33","43.2115","43.2801"
"14000US06071002307","tract","2023","104.1","48.6614","48.894"
"14000US06071002308","tract","2023","102.72","45.8253","46.0731"
"14000US06071002309","tract","2023","101.19","42.9271","42.9449"
"14000US06071002310","tract","2023","90.16","25.8903","24.4777"
"14000US06071002311","tract","2023","82.09","17.2822","14.4453"
"14000US06071002312","tract","2023","116.2","77.771","79.0247"
"14000US06071002313","tract","2023","101.61","43.7463","43.7996"
"14000US06071002314","tract","2023","113.67","71.0527","71.9864"
"14000US06071002315","tract","2023","115.45","75.7908","76.7568"
"14000US06071002403","tract","2023","92.76","29.4319","28.4996"
"14000US06071002404","tract","2023","87.89","23.0897","21.2211"
"14000US06071002405","tract","2023","95.91","34.0492","33.6722"
"14000US06071002406","tract","2023","99.31","39.6613","39.4649"
"14000US06071002501","tract","2023","78.63","14.3839","11.1496"
"14000US06071002503","tract","2023","96.48","34.9257","34.6162"
"14000US06071002504","tract","2023","86.01","21.1193","18.9811"
"14000US06071002602","tract","2023","105.18","51.0212","51.4859"
"14000US06071002604","tract","2023","99.19","39.4318","39.1185"
"14000US06071002606","tract","2023","104.97","50.5475","51.0222"
"14000US06071002608","tract","2023","90.82","26.7852","25.3771"
"14000US06071002609","tract","2023","83.29","18.3895","15.9088"
"14000US06071002610","tract","2023","106.39","53.6131","54.1169"
"14000US06071002611","tract","2023","111.3","65.0267","65.7245"
"14000US06071002703","tract","2023","106.26","53.2676","53.7761"
"14000US06071002705","tract","2023","91.03","27.0782","25.6787"
"14000US06071002706","tract","2023","100.66","42.0151","42.0232"
"14000US06071002707","tract","2023","112.42","67.8615","68.6906"
"14000US06071002708","tract","2023","115.65","76.3512","77.2484"
"14000US06071002709","tract","2023","105.36","51.396","51.8881"
"14000US06071002801","tract","2023","101.44","43.4349","43.5817"
"14000US06071002803","tract","2023","82.15","17.3347","14.5012"
"14000US06071002804","tract","2023","84.51","19.5786","17.3612"
"14000US06071002901","tract","2023","96.47","34.9098","34.5883"
"14000US06071002902","tract","2023","92.69","29.3367","28.3488"
"14000US06071003000","tract","2023","96.15","34.3971","33.9794"
"14000US06071003101","tract","2023","101.5","43.5583","43.6543"
"14000US06071003102","tract","2023","92.96","29.7127","28.818"
"14000US06071003201","tract","2023","91.5","27.6727","26.3155"
"14000US06071003202","tract","2023","65.37","6.9087","3.5527"
"14000US06071003301","tract","2023","87.15","22.2827","20.2994"
"14000US06071003302","tract","2023","78.72","14.4425","11.2222"
"14000US06071003401","tract","2023","84.29","19.3674","17.1266"
"14000US06071003403","tract","2023","85.32","20.366","18.1991"
"14000US06071003404","tract","2023","78.65","14.3973","11.1608"
"14000US06071003405","tract","2023","87.65","22.8309","20.925"
"14000US06071003503","tract","2023","116.29","77.992","79.2537"
"14000US06071003505","tract","2023","90.01","25.6864","24.2766"
"14000US06071003506","tract","2023","96.54","35.0356","34.7335"
"14000US06071003507","tract","2023","91.9","28.2526","26.9076"
"14000US06071003509","tract","2023","77.23","13.3645","10.0492"
"14000US06071003510","tract","2023","66.5","7.4068","4.0331"
"14000US06071003603","tract","2023","91.43","27.5836","26.1982"
"14000US06071003605","tract","2023","102.5","45.4127","45.5647"
"14000US06071003606","tract","2023","93.39","30.2523","29.5051"
"14000US06071003607","tract","2023","98.45","38.167","37.7835"
"14000US06071003609","tract","2023","88.9","24.3081","22.7405"
"14000US06071003611","tract","2023","93.36","30.2072","29.4381"
"14000US06071003612","tract","2023","88.92","24.3349","22.774"
"14000US06071003700","tract","2023","71.94","10.0096","6.4574"
"14000US06071003801","tract","2023","104.22","48.9373","49.1733"
"14000US06071003803","tract","2023","85.72","20.7628","18.6739"
"14000US06071003804","tract","2023","96.3","34.6498","34.2811"
"14000US06071003900","tract","2023","98.12","37.6177","37.3199"
"14000US06071004001","tract","2023","106.53","53.9537","54.4632"
"14000US06071004003","tract","2023","92.79","29.4722","28.5611"
"14000US06071004004","tract","2023","102.69","45.7802","46.034"
"14000US06071004101","tract","2023","71.41","9.763","6.2004"
"14000US06071004103","tract","2023","76.77","13.0556","9.7028"
"14000US06071004104","tract","2023","75.47","12.1156","8.675"
"14000US06071004201","tract","2023","82.28","17.458","14.6576"
"14000US06071004202","tract","2023","70.73","9.4371","5.9546"
"14000US06071004301","tract","2023","83.18","18.293","15.7804"
"14000US06071004302","tract","2023","88.04","23.2484","21.4445"
"14000US06071004401","tract","2023","81.59","16.8427","13.9537"
"14000US06071004403","tract","2023","92.55","29.1695","28.1365"
"14000US06071004404","tract","2023","74.03","11.2317","7.8371"
"14000US06071004503","tract","2023","93.88","30.9543","30.1642"
"14000US06071004505","tract","2023","88.38","23.6623","22.0087"
"14000US06071004507","tract","2023","85.74","20.7835","18.7018"
"14000US06071004509","tract","2023","87.97","23.1642","21.3775"
"14000US06071004510","tract","2023","100.26","41.296","41.3585"
"14000US06071004511","tract","2023","92.72","29.3782","28.4214"
"14000US06071004512","tract","2023","105.58","51.8258","52.3852"
"14000US06071004601","tract","2023","97.83","37.1","36.7836"
"14000US06071004603","tract","2023","79.4","14.9785","11.7752"
"14000US06071004604","tract","2023","81.8","17.027","14.1548"
"14000US06071004700","tract","2023","75.77","12.3475","8.8817"
"14000US06071004800","tract","2023","79.93","15.3862","12.3059"
"14000US06071004901","tract","2023","93.67","30.6491","29.8961"
"14000US06071004902","tract","2023","92.16","28.5932","27.3154"
"14000US06071005101","tract","2023","98.67","38.5748","38.2639"
"14000US06071005102","tract","2023","85.62","20.6566","18.5342"
"14000US06071005200","tract","2023","90.89","26.8926","25.4832"
"14000US06071005300","tract","2023","73.8","11.073","7.6081"
"14000US06071005400","tract","2023","73.83","11.106","7.6304"
"14000US06071005501","tract","2023","57.42","4.2729","1.6088"
"14000US06071005502","tract","2023","68.71","8.4091","4.9045"
"14000US06071005601","tract","2023","56.01","3.9164","1.3518"
"14000US06071005602","tract","2023","64.61","6.6047","3.3851"
"14000US06071005701","tract","2023","70.31","9.2088","5.72"
"14000US06071005800","tract","2023","56.03","3.9238","1.363"
"14000US06071006101","tract","2023","109.92","61.6889","62.5628"
"14000US06071006102","tract","2023","110.77","63.7582","64.5403"
"14000US06071006201","tract","2023","102.82","46.0304","46.2406"
"14000US06071006203","tract","2023","53.62","3.3378","1.0725"
"14000US06071006204","tract","2023","85.82","20.8763","18.78"
"14000US06071006301","tract","2023","78.72","14.4425","11.2222"
"14000US06071006303","tract","2023","66.28","7.3067","3.9772"
"14000US06071006304","tract","2023","64.55","6.5815","3.3739"
"14000US06071006401","tract","2023","74.17","11.3086","7.9153"
"14000US06071006402","tract","2023","75.1","11.8836","8.5018"
"14000US06071006501","tract","2023","48.93","2.4405","0.648"
"14000US06071006502","tract","2023","76.34","12.7687","9.3509"
"14000US06071006601","tract","2023","105.04","50.7148","51.1507"
"14000US06071006603","tract","2023","102.56","45.5177","45.6709"
"14000US06071006604","tract","2023","91.55","27.7411","26.3825"
"14000US06071006700","tract","2023","83.82","18.8973","16.4954"
"14000US06071007001","tract","2023","64.11","6.4277","3.2119"
"14000US06071007002","tract","2023","105.02","50.6647","51.1004"
"14000US06071007104","tract","2023","108.79","59.0592","59.9039"
"14000US06071007105","tract","2023","110.4","62.8646","63.8811"
"14000US06071007106","tract","2023","93.2","30.007","29.1979"
"14000US06071007107","tract","2023","91","27.0183","25.6061"
"14000US06071007108","tract","2023","96.08","34.2945","33.8677"
"14000US06071007110","tract","2023","107.79","56.7567","57.2953"
"14000US06071007111","tract","2023","95.85","33.9649","33.5382"
"14000US06071007112","tract","2023","88.59","23.8942","22.3271"
"14000US06071007201","tract","2023","97.31","36.2833","35.9401"
"14000US06071007202","tract","2023","87.64","22.8199","20.9083"
"14000US06071007303","tract","2023","92.03","28.4199","27.0752"
"14000US06071007305","tract","2023","81.97","17.1747","14.3559"
"14000US06071007306","tract","2023","116.79","79.3117","80.5552"
"14000US06071007307","tract","2023","123.28","94.4855","95.9725"
"14000US06071007308","tract","2023","115.88","76.9762","77.9745"
"14000US06071007404","tract","2023","102.91","46.1904","46.4641"
"14000US06071007407","tract","2023","71.02","9.5799","6.0328"
"14000US06071007408","tract","2023","73.42","10.8496","7.3511"
"14000US06071007409","tract","2023","96.21","34.485","34.0632"
"14000US06071007410","tract","2023","71.16","9.6483","6.1166"
"14000US06071007411","tract","2023","91.84","28.1598","26.8071"
"14000US06071007412","tract","2023","92.4","28.9277","27.7734"
"14000US06071007603","tract","2023","78.36","14.1788","10.9541"
"14000US06071007604","tract","2023","104.2","48.8835","49.0895"
"14000US06071007605","tract","2023","66.73","7.502","4.1448"
"14000US06071007606","tract","2023","89.9","25.546","24.1314"
"14000US06071007800","tract","2023","117.93","82.166","83.7895"
"14000US06071007903","tract","2023","100.59","41.893","41.8557"
"14000US06071007904","tract","2023","103.33","47.0279","47.3523"
"14000US06071007905","tract","2023","106.28","53.3152","53.8264"
"14000US06071007906","tract","2023","109.45","60.5999","61.3898"
"14000US06071008001","tract","2023","106.35","53.5044","54.0442"
"14000US06071008003","tract","2023","72.62","10.4052","6.8707"
"14000US06071008004","tract","2023","93.59","30.5405","29.8011"
"14000US06071008100","tract","2023","87.41","22.5513","20.5508"
"14000US06071008201","tract","2023","105.8","52.2628","52.8042"
"14000US06071008202","tract","2023","121.39","90.4824","91.9003"
"14000US06071008301","tract","2023","116.88","79.5351","80.8681"
"14000US06071008302","tract","2023","115.97","77.207","78.36"
"14000US06071008402","tract","2023","110.2","62.3946","63.2778"
"14000US06071008403","tract","2023","123.61","95.1411","96.6261"
"14000US06071008404","tract","2023","76.28","12.7333","9.3342"
"14000US06071008405","tract","2023","123.17","94.2828","95.7044"
"14000US06071008406","tract","2023","97.99","37.393","37.102"
"14000US06071008501","tract","2023","126.03","98.6241","99.285"
"14000US06071008502","tract","2023","125.75","98.3738","99.1286"
"14000US06071008601","tract","2023","114.21","72.4457","73.3214"
"14000US06071008602","tract","2023","91.57","27.774","26.4663"
"14000US06071008705","tract","2023","103.18","46.7068","47.0059"
"14000US06071008708","tract","2023","122.52","92.9851","94.4475"
"14000US06071008709","tract","2023","105.09","50.8308","51.2736"
"14000US06071008710","tract","2023","96.7","35.2773","35.0296"
"14000US06071008711","tract","2023","106.52","53.9195","54.4241"
"14000US06071008712","tract","2023","119.61","86.3327","88.0237"
"14000US06071008713","tract","2023","112.75","68.7148","69.5397"
"14000US06071008714","tract","2023","82.98","18.1123","15.5625"
"14000US06071008715","tract","2023","110.75","63.7167","64.5012"
"14000US06071008716","tract","2023","111.05","64.4065","65.1715"
"14000US06071008800","tract","2023","91.55","27.7411","26.3825"
"14000US06071008901","tract","2023","91.56","27.7606","26.4328"
"14000US06071009109","tract","2023","82.3","17.4751","14.6799"
"14000US06071009119","tract","2023","103.28","46.9119","47.2517"
"14000US06071009120","tract","2023","94.53","31.9359","31.3485"
"14000US06071009121","tract","2023","97.77","37.0072","36.6663"
"14000US06071009122","tract","2023","80.65","15.9856","12.8198"
"14000US06071009123","tract","2023","121.65","91.1172","92.5092"
"14000US06071009124","tract","2023","81.54","16.7999","13.8811"
"14000US06071009125","tract","2023","79.75","15.2409","12.1439"
"14000US06071009126","tract","2023","99.67","40.2937","40.1743"
"14000US06071009127","tract","2023","86.27","21.4098","19.2828"
"14000US06071009128","tract","2023","82.59","17.7351","15.1045"
"14000US06071009129","tract","2023","79.39","14.965","11.764"
"14000US06071009130","tract","2023","79.44","15.009","11.8087"
"14000US06071009131","tract","2023","51.64","2.9263","0.9049"
"14000US06071009132","tract","2023","32.72","0.5994","0.0782"
"14000US06071009133","tract","2023","64.94","6.7476","3.4856"
"14000US06071009134","tract","2023","92.24","28.7178","27.5053"
"14000US06071009135","tract","2023","89.91","25.5594","24.1593"
"14000US06071009136","tract","2023","92.14","28.5615","27.2819"
"14000US06071009137","tract","2023","61.22","5.3998","2.4299"
"14000US06071009138","tract","2023","61.14","5.3741","2.3796"
"14000US06071009139","tract","2023","108.61","58.6356","59.4347"
"14000US06071009201","tract","2023","122.77","93.5296","94.9391"
"14000US06071009202","tract","2023","96.3","34.6498","34.2811"
"14000US06071009300","tract","2023","64.75","6.6658","3.4298"
"14000US06071009400","tract","2023","36.57","0.8937","0.1564"
"14000US06071009501","tract","2023","74.6","11.5577","8.1555"
"14000US06071009502","tract","2023","75.83","12.3891","8.932"
"14000US06071009708","tract","2023","93.17","29.963","29.1364"
"14000US06071009709","tract","2023","89.04","24.4619","22.9527"
"14000US06071009712","tract","2023","67.95","8.0807","4.6419"
"14000US06071009713","tract","2023","91.39","27.5287","26.1367"
"14000US06071009714","tract","2023","81.25","16.5277","13.4343"
"14000US06071009717","tract","2023","93.11","29.8934","29.047"
"14000US06071009718","tract","2023","107.61","56.3453","56.9378"
"14000US06071009719","tract","2023","65.54","6.9771","3.6644"
"14000US06071009720","tract","2023","85.23","20.2732","18.1097"
"14000US06071009721","tract","2023","63.57","6.2336","3.0946"
"14000US06071009722","tract","2023","85.73","20.7762","18.6906"
"14000US06071009723","tract","2023","110.59","63.2931","64.2554"
"14000US06071009724","tract","2023","122.18","92.2611","93.7158"
"14000US06071009725","tract","2023","111.43","65.3648","66.1155"
"14000US06071009726","tract","2023","69.44","8.7778","5.2843"
"14000US06071009727","tract","2023","53.44","3.3011","1.0613"
"14000US06071009800","tract","2023","61.25","5.4083","2.4746"
"14000US06071009906","tract","2023","86.28","21.4233","19.3107"
"14000US06071009908","tract","2023","99.14","39.3366","39.0292"
"14000US06071009910","tract","2023","78.2","14.0457","10.7753"
"14000US06071009911","tract","2023","90.6","26.4812","25.081"
"14000US06071009912","tract","2023","49.09","2.4685","0.6591"
"14000US06071009913","tract","2023","72.82","10.498","6.9489"
"14000US06071009914","tract","2023","76.83","13.1045","9.7531"
"14000US06071009915","tract","2023","107.96","57.1425","57.731"
"14000US06071009916","tract","2023","61.87","5.6232","2.6366"
"14000US06071009917","tract","2023","69.68","8.9133","5.4631"
"14000US06071009918","tract","2023","61.2","5.3912","2.4076"
"14000US06071010009","tract","2023","73.57","10.9302","7.4517"
"14000US06071010010","tract","2023","85.83","20.8885","18.7912"
"14000US06071010011","tract","2023","99.64","40.2461","40.1296"
"14000US06071010012","tract","2023","109.63","61.0309","61.8199"
"14000US06071010014","tract","2023","88.69","24.0151","22.45"
"14000US06071010015","tract","2023","94.92","32.5036","31.9238"
"14000US06071010016","tract","2023","86.73","21.8713","19.7911"
"14000US06071010019","tract","2023","93.05","29.8251","28.9353"
"14000US06071010021","tract","2023","81.57","16.828","13.9202"
"14000US06071010022","tract","2023","97.34","36.3223","35.996"
"14000US06071010023","tract","2023","93.42","30.2902","29.5665"
"14000US06071010024","tract","2023","91.52","27.7045","26.3434"
"14000US06071010027","tract","2023","101.94","44.3359","44.4531"
"14000US06071010028","tract","2023","80.3","15.6817","12.5349"
"14000US06071010029","tract","2023","78.86","14.5621","11.3842"
"14000US06071010030","tract","2023","104.19","48.8677","49.0616"
"14000US06071010031","tract","2023","91.13","27.1917","25.8463"
"14000US06071010032","tract","2023","90.56","26.4275","25.014"
"14000US06071010033","tract","2023","68.24","8.2187","4.7034"
"14000US06071010034","tract","2023","99.27","39.582","39.3308"
"14000US06071010035","tract","2023","79.79","15.2763","12.1998"
"14000US06071010036","tract","2023","76.39","12.798","9.4068"
"14000US06071010037","tract","2023","97.87","37.1635","36.8841"
"14000US06071010038","tract","2023","67.77","8.0063","4.5581"
"14000US06071010039","tract","2023","111.05","64.4065","65.1715"
"14000US06071010040","tract","2023","113.15","69.6781","70.5061"
"14000US06071010041","tract","2023","96.41","34.8158","34.5045"
"14000US06071010042","tract","2023","95.67","33.6939","33.2756"
"14000US06071010300","tract","2023","88.44","23.7331","22.1484"
"14000US06071010402","tract","2023",NA,NA,NA
"14000US06071010410","tract","2023","85.46","20.493","18.3555"
"14000US06071010413","tract","2023","111.73","66.079","66.8249"
"14000US06071010415","tract","2023","92.44","28.9876","27.8628"
"14000US06071010417","tract","2023","89.08","24.5181","23.0142"
"14000US06071010419","tract","2023","102.03","44.5215","44.7157"
"14000US06071010420","tract","2023","90.53","26.3811","24.9413"
"14000US06071010422","tract","2023","63.81","6.3264","3.1617"
"14000US06071010424","tract","2023","84.18","19.2245","16.9087"
"14000US06071010425","tract","2023","114.65","73.5567","74.4721"
"14000US06071010426","tract","2023","99.85","40.6002","40.6156"
"14000US06071010427","tract","2023","66.64","7.4618","4.1113"
"14000US06071010428","tract","2023","102.6","45.5946","45.8217"
"14000US06071010429","tract","2023","103.01","46.3967","46.6652"
"14000US06071010430","tract","2023","107.05","55.0976","55.5189"
"14000US06071010431","tract","2023","116.21","77.793","79.0414"
"14000US06071010432","tract","2023","100.83","42.3008","42.3528"
"14000US06071010433","tract","2023","61.07","5.3534","2.3461"
"14000US06071010434","tract","2023","72.51","10.338","6.7814"
"14000US06071010435","tract","2023","71.62","9.868","6.2563"
"14000US06071010436","tract","2023","58.59","4.6001","1.8825"
"14000US06071010700","tract","2023","77.56","13.5952","10.334"
"14000US06071010803","tract","2023","99.27","39.582","39.3308"
"14000US06071010804","tract","2023","106.08","52.8549","53.2845"
"14000US06071010805","tract","2023","109.71","61.2116","62.0042"
"14000US06071010806","tract","2023","95.42","33.2812","32.9293"
"14000US06071010903","tract","2023","83.77","18.8375","16.4172"
"14000US06071010904","tract","2023","100.13","41.0311","41.0513"
"14000US06071010905","tract","2023","110.29","62.5948","63.5627"
"14000US06071010906","tract","2023","104.38","49.2876","49.5866"
"14000US06071011002","tract","2023","101.73","43.9672","44.1012"
"14000US06071011003","tract","2023","120.03","87.3582","89.0347"
"14000US06071011004","tract","2023","113.11","69.5914","70.4"
"14000US06071011101","tract","2023","94","31.1399","30.3374"
"14000US06071011102","tract","2023","108.27","57.8555","58.4739"
"14000US06071011203","tract","2023","114.37","72.8352","73.651"
"14000US06071011204","tract","2023","122.71","93.4148","94.8609"
"14000US06071011205","tract","2023","91.61","27.8339","26.5222"
"14000US06071011206","tract","2023","88.16","23.3912","21.6568"
"14000US06071011300","tract","2023","116.96","79.7463","81.0859"
"14000US06071011404","tract","2023","99.81","40.5269","40.5541"
"14000US06071011405","tract","2023","122.61","93.1999","94.6542"
"14000US06071011406","tract","2023","103.48","47.3575","47.6092"
"14000US06071011407","tract","2023","99.16","39.3696","39.0906"
"14000US06071011408","tract","2023","89.92","25.5765","24.1984"
"14000US06071011500","tract","2023","103.23","46.8069","47.1456"
"14000US06071011601","tract","2023","121.48","90.6972","92.1014"
"14000US06071011602","tract","2023","119.12","85.1729","86.9791"
"14000US06071011700","tract","2023","84","19.0622","16.6853"
"14000US06071011801","tract","2023","89.83","25.4508","23.9973"
"14000US06071011802","tract","2023","85.71","20.7518","18.6515"
"14000US06071011900","tract","2023","86.3","21.4489","19.333"
"14000US06071012001","tract","2023","92.45","29.0095","27.9075"
"14000US06071012002","tract","2023","81.52","16.7877","13.8309"
"14000US06071012101","tract","2023","85.44","20.4747","18.3108"
"14000US06071012103","tract","2023","69.09","8.6008","5.1"
"14000US06071012105","tract","2023","93.27","30.0961","29.2816"
"14000US06071012106","tract","2023","68.28","8.2345","4.7257"
"14000US06071012201","tract","2023","105.18","51.0212","51.4859"
"14000US06071012202","tract","2023",NA,NA,NA
"14000US06071012300","tract","2023",NA,NA,NA
"14000US06071012400","tract","2023","88.25","23.5023","21.8244"
"14000US06071012500","tract","2023","87.52","22.6954","20.7407"
